0,0,0.017543859649122806
0,1,0.017543859649122806
0,2,0.017543859649122806
0,3,0.017543859649122806
0,4,0.017543859649122806
0,5,0.017543859649122806
0,6,0.017543859649122806
0,7,0.017543859649122806
0,8,0.017543859649122806
0,9,0.017543859649122806
0,10,0.017543859649122806
1,0,0.017543859649122806
1,1,0.017543859649122806
1,2,0.017543859649122806
1,3,0.017543859649122806
1,4,0.017543859649122806
1,5,0.017543859649122806
1,6,0.017543859649122806
1,7,0.021929824561403508
1,8,0.017543859649122806
1,9,0.017543859649122806
1,10,0.017543859649122806
2,0,0.02631578947368421
2,1,0.017543859649122806
2,2,0.017543859649122806
2,3,0.017543859649122806
2,4,0.017543859649122806
2,5,0.017543859649122806
2,6,0.017543859649122806
2,7,0.017543859649122806
2,8,0.017543859649122806
2,9,0.017543859649122806
2,10,0.017543859649122806
3,0,0.017543859649122806
3,1,0.017543859649122806
3,2,0.017543859649122806
3,3,0.017543859649122806
3,4,0.017543859649122806
3,5,0.017543859649122806
3,6,0.017543859649122806
3,7,0.017543859649122806
3,8,0.017543859649122806
3,9,0.017543859649122806
3,10,0.017543859649122806
4,0,0.021929824561403508
4,1,0.017543859649122806
4,2,0.017543859649122806
4,3,0.017543859649122806
4,4,0.017543859649122806
4,5,0.017543859649122806
4,6,0.017543859649122806
4,7,0.017543859649122806
4,8,0.017543859649122806
4,9,0.017543859649122806
4,10,0.017543859649122806
5,0,0.03508771929824561
5,1,0.017543859649122806
5,2,0.017543859649122806
5,3,0.017543859649122806
5,4,0.017543859649122806
5,5,0.017543859649122806
5,6,0.017543859649122806
5,7,0.017543859649122806
5,8,0.017543859649122806
5,9,0.017543859649122806
5,10,0.017543859649122806
6,0,0.03508771929824561
6,1,0.03070175438596491
6,2,0.021929824561403508
6,3,0.021929824561403508
6,4,0.021929824561403508
6,5,0.021929824561403508
6,6,0.021929824561403508
6,7,0.021929824561403508
6,8,0.017543859649122806
6,9,0.017543859649122806
6,10,0.017543859649122806
7,0,0.017543859649122806
7,1,0.017543859649122806
7,2,0.017543859649122806
7,3,0.017543859649122806
7,4,0.017543859649122806
7,5,0.017543859649122806
7,6,0.017543859649122806
7,7,0.017543859649122806
7,8,0.017543859649122806
7,9,0.017543859649122806
7,10,0.017543859649122806
8,0,0.017543859649122806
8,1,0.017543859649122806
8,2,0.017543859649122806
8,3,0.017543859649122806
8,4,0.017543859649122806
8,5,0.017543859649122806
8,6,0.017543859649122806
8,7,0.017543859649122806
8,8,0.017543859649122806
8,9,0.017543859649122806
8,10,0.017543859649122806
9,0,0.021929824561403508
9,1,0.021929824561403508
9,2,0.021929824561403508
9,3,0.021929824561403508
9,4,0.021929824561403508
9,5,0.017543859649122806
9,6,0.017543859649122806
9,7,0.017543859649122806
9,8,0.017543859649122806
9,9,0.017543859649122806
9,10,0.017543859649122806
